33547_1,I think it is so easy to take the bad that life gives you and turn it into pain or hatred.,The way Basim was able to turn it into forgiveness and find purpose in his life.,Nan
37876_4,It is amazing to me that he can put those feelings aside.,It is amazing to me that he can continue to respect his American friends.,and
7694_1,"I can confidently say that I know people of almost every race that are rich, poor, upper class, lower class, smart, dumb, gay, straight, male, female, religious, nonreligious, democrat, republican.",The list goes on.,and
32218_1,I am sure there are a wide range of ideologies opinions throughout,SOC 119 class but in the grand scheme,and
40255_5,Basim was able to learn to forgive the United States for all of the pain that they had caused him.,That is what God wants.,because
11939_2,The best way to take steps towards resolving.,Resolving is exactly what is happening.,and
37399_1,I was more shocked that not everyone realized this.,Its so disturbing that we have to take a class in order to understand the importance of another human being.,Nan
39288_2,I came to this realization about myself.,I find it  laughable that it surprises some people that people overseas don't like America.,so
16232_3,Many believe you need to be agile.,Many believe you need good eye sight.,Nan
30654_3,"In reality, they do have aspirations. ",They have families too. ,and
36246_1,This is why.,This class is important.,so
33750_5,We go and fight on other peoples’ land. , but are never in the depth of a war as far as our civilian population goes.,because
34730_1,I have always thought that the bible is outdated.,I find it crazy that people try to live by what is said in to a T.,and
42691_4,It made me realize how ignorant it is that we don't explore other cultures.,We are all the same same and have familes and jobs.,and
27554_3,we should take responsibility for both good and bad things happening t ous,it could diminish hate,and
22242_1,There is a reason why people think like that is.,They do not want to educate themselves beforehand.,and
40727_2,They are just like any other civilian here.,They have values.,Nan
40519_4,That's especially true when you mentioned that the American bashing should stop.,The discussion of American history should be a lesson for future generations.,because
40836_2,Its glorification was not something that was a great thing. ,"At the very least, it was something that could be considered honorable for the people fighting. ",and
40435_1,"Still, I wonder.",The United States does not intervene.,and
38949_1,I am in disbelief on Bassims ability to be forgiving to people.,The country that caused a very dark time in his life.,so
25403_3,"l radicalizing their own interpretations of that particular faith, "," I think that it should be very clear,",because
40694_1,Basim stated during the first few months he was numb. ,He did not fully comprehend what had happened to him. ,and
28190_1,People think Muslims want to come to America.,People oppose sharia law in America.,and
38790_2,His faith tells him to forgive. ,He is a devout follower. ,and
30940_1,Its shameful to think my country supported something like that in a sense to  feel like our government may support.,things like the KKK maybe not necessarily in monetary funding.,and
8425_2,White people were more prevalent in colder climates.,White people excelled in hockey longer than places that are just becoming popular with hockey.,Nan
32024_1,The video I chose to reflect on this week was A Conversation with Basim Razzo.,I chose this video.,Nan
19956_1,"After all, we are told that life is priceless.","He was told that his wife and daughter combined were only worth $30,000.",Nan
40850_1,"Some people I've spoken to whove taken the course in the past have admitted to saying it was a good, educational course.",It was so ambiguous.,and
